  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  1.000000000000000E-002   350.000000000000     
  2.000000000000000E-002   350.000000000000     
  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  1.000000000000000E-002   350.000000000000     
  2.000000000000000E-002   350.000000000000     
  1.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   150.000000000000     
  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  1.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   150.000000000000     
  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  1.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   150.000000000000     
  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  1.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   150.000000000000     
  1.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   200.000000000000     
  1.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   250.000000000000     
  1.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   150.000000000000     
  3.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   200.000000000000     
  3.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   250.000000000000     
  3.000000000000000E-002   250.000000000000     
  2.000000000000000E-002   300.000000000000     
  3.000000000000000E-002   300.000000000000     
  2.000000000000000E-002   150.000000000000     
  3.000000000000000E-002   150.000000000000     
  2.000000000000000E-002   200.000000000000     
  3.000000000000000E-002   200.000000000000     
  2.000000000000000E-002   250.000000000000     
