   6180.13000000000       3.048768028848846E-007
   6180.14000000000       3.014935732163650E-007
   6180.15000000000       2.892656743750949E-007
   6180.16000000000       2.954256408224517E-007
   6180.17000000000       3.033509555296371E-007
   6180.18000000000       3.059421700777849E-007
   6180.19000000000       3.081170236391691E-007
   6180.20000000000       3.095920480113423E-007
   6180.21000000000       3.106083789620193E-007
   6180.22000000000       3.113805168615056E-007
   6180.23000000001       3.119335314624522E-007
   6180.24000000001       3.123138500813143E-007
   6180.25000000001       3.125472516549623E-007
   6180.26000000001       3.126586572032289E-007
   6180.27000000001       3.126887022098043E-007
   6180.28000000001       3.126302527593593E-007
   6180.29000000001       3.125328950847631E-007
   6180.30000000001       3.123646417649410E-007
   6180.31000000001       3.121484568557327E-007
   6180.32000000001       3.118623474277281E-007
   6180.33000000001       3.114896664978211E-007
   6180.34000000001       3.109858597590098E-007
   6180.35000000001       3.106924843104571E-007
   6180.36000000001       3.105442341259969E-007
   6180.37000000001       3.103670416458397E-007
   6180.38000000001       3.101279822907115E-007
   6180.39000000001       3.098180556236404E-007
   6180.40000000001       3.090616035684886E-007
   6180.41000000001       3.089661137373820E-007
   6180.42000000001       3.092596787845065E-007
   6180.43000000001       3.090219550059522E-007
   6180.44000000001       3.092314004298589E-007
   6180.45000000001       3.093261272991261E-007
   6180.46000000001       3.092366174408396E-007
   6180.47000000001       3.089752856059332E-007
   6180.48000000001       3.085823935738425E-007
   6180.49000000001       3.080138592162366E-007
   6180.50000000001       3.073097314459612E-007
   6180.51000000001       3.064859063814718E-007
   6180.52000000001       3.054934999280847E-007
   6180.53000000001       3.042640494861697E-007
   6180.54000000001       3.026273910648888E-007
   6180.55000000001       3.008254597540499E-007
   6180.56000000001       2.982951789266011E-007
   6180.57000000001       2.952425400198299E-007
   6180.58000000001       2.918773805285920E-007
   6180.59000000001       2.876040113206290E-007
   6180.60000000001       2.821725368414149E-007
   6180.61000000001       2.762979685440566E-007
   6180.62000000001       2.697586107272365E-007
   6180.63000000001       2.627188700744603E-007
   6180.64000000001       2.557452289976440E-007
   6180.65000000001       2.485888499046132E-007
   6180.66000000001       2.417303028301672E-007
   6180.67000000001       2.364933566979672E-007
   6180.68000000001       2.329355388681111E-007
   6180.69000000002       2.318034159901019E-007
   6180.70000000002       2.334069509291447E-007
   6180.71000000002       2.375503240066169E-007
   6180.72000000002       2.433358548870091E-007
   6180.73000000002       2.501113308325332E-007
   6180.74000000002       2.578539458383864E-007
   6180.75000000002       2.657038438976449E-007
   6180.76000000002       2.730300121946523E-007
   6180.77000000002       2.794967008486666E-007
